ID,Since,Last tweeted at,Tweets,Favorites,Listed,Following,Followers,Screen name,Name,Verified,Protected,Bio,Status,Location,URL
2932617195,2014-12-19 21:32:47 +0000,2016-05-01 21:08:42 +0000,854,7,133,345,2156,RepPoliquin,Rep. Bruce Poliquin,true,false,Proudly Serving Maine's Second Congressional District,"RT @MediaMatson5: Big spaghetti feed, with help from @RepPoliquin. It's all to benefit the Maine Fallen Heroes Fdn... https://t.co/WyuFkguBt7",,http://poliquin.house.gov
19912734,2009-02-02 15:50:35 +0000,2016-04-19 13:51:08 +0000,122,2,314,794,2992,RepRadanovich,George Radanovich,false,false,"Proud father, wine producer, conservative, Christian, former CA Congressman",@ConcrndFthrPrep thank you!!,Mariposa CA,http://1000Vines.com
2847221717,2014-10-27 20:20:35 +0000,2016-04-28 19:01:26 +0000,744,194,145,365,2172,RepRatcliffe,John Ratcliffe,true,false,"Heath resident, @SMU Grad, Chairman of Subcommittee on Cybersecurity @HouseHomeland & on @HouseJudiciary - 4th District of Texas U.S. Rep. RTs ≠ endorsements","RT @club4growth: Congratulations @RepRatcliffe for being a Defender of Economic Freedom in 2015! #Scorecard2015 #ProGrowth 
https://t.co/GEPNY5ZKrx",,http://ratcliffe.house.gov
28602948,2009-04-03 16:55:32 +0000,2016-04-29 14:54:05 +0000,2147,99,1248,274,17305,RepRaulGrijalva,Raul M. Grijalva,true,false,,Great piece by @EstherYuHsiLee on our resolution to restore reason and justice in our #Immigration system #Fix96 https://t.co/Y67iw4mZQK,"Washington, D.C.",http://grijalva.house.gov
213634439,2010-11-09 12:15:55 +0000,2016-04-29 20:47:28 +0000,6624,117,1074,6505,16495,RepReneeEllmers,Rep. Renee Ellmers,true,false,I am honored to serve the Second District of North Carolina in the United States Congress. Follow my work in Washington and #NC02.,April 30 is #DEAtakeback Day. Turn in unused or expired medicine for safe disposal. Help stop the #opioidepidemic. https://t.co/GtAbQ8LDTC,NC's Second District,http://ellmers.house.gov
234053893,2011-01-04 18:55:59 +0000,2016-04-29 13:36:02 +0000,1988,364,645,1786,8980,RepRibble,Reid Ribble,true,false,Proudly serving as the Representative for Wisconsin's 8th Congressional District.,"RT @packers: With the 27th pick in the 2016 NFL Draft, the #Packers select Kenny Clark, DT, UCLA.

📺: https://t.co/QRSR9ozpO6 https://t.co/AFHSFgxwhT","Appleton, WI",http://ribble.house.gov
236899846,2011-01-11 16:34:58 +0000,2016-04-29 14:22:56 +0000,3140,27,640,522,9526,RepRichardHanna,Rep. Richard Hanna,true,false,"A self-made businessman, husband and father committed to representing the people of New York's 22nd Congressional District.",RT @Campaign4Kids: We agree! @RepRichardHanna has been a #Champion4Children. --&gt; https://t.co/dnVSqVtzl9,,http://hanna.house.gov
442824717,2011-12-21 14:18:30 +0000,2016-04-30 17:00:53 +0000,681,1,393,15,5090,RepRichardNeal,Rep. Richard Neal,true,false,"Serving the First Congressional District of Massachusetts in the United States House of Representatives, with 87 cities and towns in western & central MA",Congratulations to @StockbridgeMA on the Grand Reopening of the Stockbridge Library https://t.co/ZOzov6T4a8,,http://house.gov/neal
935033864,2012-11-08 17:41:00 +0000,2016-05-01 18:18:44 +0000,3733,1726,396,1548,6778,RepRichHudson,Richard Hudson,true,false,Official Twitter account for Congressman Richard Hudson -- proudly representing the 8th Congressional District of North Carolina.,@tydillon looking good for @StewartHaasRcng Hang in there @TonyStewart #NASCAR #Talladega,"Concord, NC",http://hudson.house.gov
267854863,2011-03-17 17:30:45 +0000,2016-04-27 15:20:25 +0000,1767,218,482,819,8752,RepRichmond,Rep Cedric Richmond,true,false,Representing the 2nd Congressional District of Louisiana and the Who Dat Nation.,Joining #100BlackWomen to discuss the school to prison pipeline. https://t.co/9XzsSfKQEO,,http://richmond.house.gov
236479311,2011-01-10 17:48:59 +0000,2016-02-09 21:27:41 +0000,68,0,440,190,3283,RepRichNugent,Rich Nugent,true,false,Proudly Representing Florida's 11th Congressional District,"As an institution, we cannot fail to pass a #budget. https://t.co/TYYtrPZhmp",FL-11 and Washington DC,http://nugent.house.gov
2964287128,2015-01-06 14:45:18 +0000,2016-04-29 15:00:58 +0000,381,19,123,91,1966,RepRickAllen,Rick W. Allen,true,false,Proudly representing Georgia's 12th Congressional District,"Check out my op-ed on #HR4903, my legislation that passed the House last week.  https://t.co/n62NjXf2bS","Augusta, GA and Washington, DC",http://allen.house.gov
436600620,2011-12-14 10:25:15 +0000,,0,0,0,0,0,RepRickBerg,techhousecharts,false,false,Tech-house charts in one place!,,,
233693291,2011-01-03 21:57:49 +0000,2016-05-01 19:00:15 +0000,2861,238,606,986,9700,RepRickCrawford,Rep Rick Crawford,true,false,"Follow me on instagram: https://t.co/z0CXmmrsLM
Representing Arkansas's 1st District in the United States Congress.","I'm covering #EOD, #chemicalcorps, and the problems between them on this edition #Army https://t.co/ua1H0WVTC5","Washington, DC",http://crawford.house.gov
404132211,2011-11-03 13:59:42 +0000,2016-05-02 02:02:24 +0000,4114,56,449,1430,6179,RepRickLarsen,Rep. Rick Larsen,true,false,"Born and raised in Arlington, Wash.
Ranking Member, Aviation Subcommittee",Be sure to participate  https://t.co/vbHkcbSRGw,Washington's 2nd District,http://larsen.house.gov
235719973,2011-01-08 22:58:21 +0000,2016-02-02 14:53:42 +0000,563,0,270,372,3165,RepRivera,David Rivera,true,false,,So proud to be a Republican after Iowa caucuses. 60% of Republicans voted for a minority candidate. Dems are the party of the stale past.,,
148006729,2010-05-25 16:02:26 +0000,,0,0,250,95,1857,RepRobBishop,Rob Bishop,false,false,,,Brigham City or D.C.,http://robbishop.house.gov
234837632,2011-01-06 18:01:58 +0000,2016-05-02 11:22:30 +0000,2507,0,593,673,9998,RepRobertHurt,Rep. Robert Hurt,true,false,Honored to represent Virginia's Fifth District in Congress. http://t.co/jbrBps97xV,RT @brianandmari: @RepRobertHurt joins us after the news. Listen: https://t.co/lv1KvMX732 - or get our app,,http://hurt.house.gov/
1339931490,2013-04-09 19:02:01 +0000,2016-04-28 22:14:51 +0000,1150,30,297,396,4024,RepRobinKelly,Robin Kelly,true,false,"Official Twitter account for Robin Kelly, U.S. Representative for IL's 2nd District and chairwoman of the Congressional Black Caucus Health Braintrust.","RT @WhipHoyer: Proud to join @RepKarenBass &amp; cochairs @RepBonnie,@RepRobinKelly,&amp; @YvetteClarke in support of #CBWG @ inaugural mtg https://t.co/J9XltC7UXp",,http://robinkelly.house.gov/cbchealth
2382685057,2014-03-10 21:01:47 +0000,2016-04-29 20:56:22 +0000,362,44,122,561,1754,RepRobWoodall,Rob Woodall,true,false,"U.S. Representative for the Seventh District of Georgia, and serving as Chairman of the Rules Subcommittee on Legislative & Budget Process.",Congrats to #GA07's Brian Homans and Andrea Kuklenyik for great work in the Capstone Design Expo! @GeorgiaTech https://t.co/8RKCMsd4NN,"Lawrenceville, GA; Wash., D.C.",http://woodall.house.gov
2965083477,2015-01-06 22:59:49 +0000,2016-04-29 20:49:06 +0000,902,95,182,1541,3360,RepRodBlum,Congressman Rod Blum,true,false,Official Account Of Iowa's 1st District Congressman Rod Blum. Member of @GOPoversight & the House Budget Committee #IA01,Thanks to Gail Naughton of @NationalCzech Museum &amp; Ambassador Gandalovic for hosting event honoring museum's work. https://t.co/aGojZIHYdf,Northeast Iowa,http://blum.house.gov
612117635,2012-06-19 00:10:53 +0000,2014-12-18 22:14:43 +0000,1918,12,309,235,4087,RepRonBarber,RepRonBarber,true,false,Member of Congress from Arizona’s 2nd District.,It has been the greatest privilege of my life to work for the people of Southern Arizona in Congress. Happy holidays! http://t.co/12HPgxAStz,"Tucson, AZ",http://barber.house.gov/
112740986,2010-02-09 15:14:02 +0000,2016-04-29 18:00:04 +0000,940,2,651,553,7746,RepRonKind,Rep. Ron Kind,true,false,Member of the U.S. House of Representatives from Wisconsin's Third Congressional District.,Students are our future leaders. RT if you think they should start life after graduation ahead - not buried in debt. #CAAP16 #StudentsFirst,"Washington, DC",http://www.kind.house.gov
150688795,2010-06-01 15:26:22 +0000,2010-12-23 01:37:16 +0000,59,0,101,40,1067,RepRonKlein,Ron Klein,false,false,"Ron Klein represents the 22nd Congressional District of Florida, which includes parts of Broward and Palm Beach counties.","@veteranssupport Thank you to all the men and women who serve our country, their families and our vets too. It is an honor to stand with you",,http://www.klein.house.gov
76966145,2009-09-24 15:31:34 +0000,2013-01-29 15:54:51 +0000,509,23,4600,369,180925,RepRonPaul,Ron Paul,true,false,Please follow me at my new account here: @RonPaul,"Thanks for your support throughout my time in Congress! This account will close down soon, but you can still follow me @RonPaul","Lake Jackson, TX",http://www.house.gov/paul
479872233,2012-01-31 21:30:43 +0000,2016-04-29 12:31:39 +0000,2189,22,404,1330,5761,RepRoybalAllard,Rep. Roybal-Allard,true,false,"Congresswoman Lucille Roybal-Allard, proudly representing the 40th District of California. Follow me at http://t.co/KjVfmF9CaM & http://t.co/Urj0zPAr8d.","The threat of #Zika continues to threaten the health of Americans, yet Republicans have decided to leave town. @SpeakerRyan, #DoYourJob!",,http://www.roybal-allard.house.gov
2966570782,2015-01-07 19:31:08 +0000,2016-04-30 19:28:29 +0000,1487,226,208,2128,4294,RepRubenGallego,Ruben Gallego,true,false,Proud representative of Arizona's 7th Congressional District,Thanks to @isaacschools for hosting Parent University.  Involved parents help kids achieve academic success. #AZ https://t.co/tS3YGBR5vT,"Phoenix, AZ",http://rubengallego.house.gov
2966758114,2015-01-07 21:24:35 +0000,2016-04-11 13:50:40 +0000,288,43,119,506,2040,RepRussell,Rep. Steve Russell,true,false,Proudly serving the Fifth District of Oklahoma in Congress.,Thank you to the Oklahoma Association of Electric Cooperatives for electrifying Oklahoma! https://t.co/0oVY9t55f8,Fifth District of Oklahoma,https://russell.house.gov/
1077446982,2013-01-10 19:21:22 +0000,2016-04-27 15:25:20 +0000,1647,12,294,590,3284,RepRWilliams,Rep. Roger Williams,true,false,I am honored to represent the 25th Congressional District of Texas. Member of @FinancialCmte.,"RT @ACUConservative: Chairman @mschlapp awards @RepRWilliams with the 2015 Award for
Conservative Excellence. #ACURatings https://t.co/BpS9ZLtNDH",Central Texas,http://www.williams.house.gov
2953922782,2014-12-31 22:38:23 +0000,2016-04-30 17:15:43 +0000,1000,48,139,497,2538,RepRyanCostello,Rep. Ryan Costello,true,false,"U.S. Rep. for #PA06 Congressional District including portions of Berks, Chester, Lebanon & Montgomery Counties. @Transport & @HouseVetAffairs Committees","As part of Congressional task force working to prevent opioid addiction, wanted to highlight #DEAtakeback day https://t.co/i5lxhRjoy3",PA-06 ,http://www.costello.house.gov
2953494478,2014-12-31 17:32:01 +0000,2016-04-28 20:52:15 +0000,1004,58,154,941,4003,RepRyanZinke,Ryan Zinke,true,false,"5th generation Montanan. Retired #NavySEAL Commander. Husband, father, grandfather. Played 4 #OregonDucks. Teddy Roosevelt fan. Congressman for Montana.","RT @reppittenger: .@RepRyanZinke, thanks for co-signing letter to Obama Administration about failure to enforce Iran sanctions law.",Montana,http://zinke.house.gov
158398519,2010-06-22 15:30:19 +0000,2016-04-29 15:55:02 +0000,2467,1755,732,928,11278,RepSamFarr,Congressman Sam Farr,true,false,Congressman Sam Farr represents California's Central Coast and is the Ranking Member on the House Agriculture Appropriations Subcommittee.,"RT @RepRoybalAllard: The threat of #Zika continues to threaten the health of Americans, yet Republicans have decided to leave town. @SpeakerRyan, #DoYourJob!",,http://www.farr.house.gov
29766367,2009-04-08 17:20:43 +0000,2016-04-28 02:31:00 +0000,6778,3,651,755,10627,RepSamGraves,Rep. Sam Graves,true,false,Proudly representing Missouri's Sixth Congressional District,RT @KHQA: TORNADO CONFIRMED over La Grange Missouri moving NE at 30 mph. Seek Shelter Now! https://t.co/CgTh19AEU0,,http://graves.house.gov
221447516,2010-11-30 18:01:59 +0000,2013-02-26 19:18:11 +0000,304,0,322,854,3818,RepSandyAdams,Sandy Adams,true,false,Member of Congress representing Florida’s 24th Congressional District.,I'll be back in D.C. Wed testifying before the Senate Judiciary Committee about the 2nd Amdt and my work as a Dep Sheriff and a legislator.,,http://adams.house.gov/
25781141,2009-03-22 04:32:56 +0000,2016-04-28 18:20:17 +0000,1798,419,1032,14289,19196,repsandylevin,Sandy Levin,true,false,Congressman Sandy Levin representing Michigan’s 9th Congressional District. Ranking Member of the House Ways and Means Committee.,"RT @WaysMeansCmte: .@repsandylevin spoke on the House Floor against a disapproval resolution of @USDOL's fiduciary rule, read here → https://t.co/R7G05xHAdS",,http://levin.house.gov/
1499993378,2013-06-11 01:55:44 +0000,2016-04-30 16:23:02 +0000,698,38,229,451,2870,RepSanfordSC,Mark Sanford,true,false,Serving the #Lowcountry in #SC01. Find me on Facebook at https://t.co/9HU8VA7ySB,"How about a little Washington trivia quiz on a Saturday?
 
I failed it...let’s see how you do!
 
....But first... https://t.co/VZ2tEt81RV",SC-01,http://sanford.house.gov
364415553,2011-08-29 18:44:47 +0000,2016-04-29 15:14:44 +0000,720,48,423,582,6412,RepSarbanes,Rep. John Sarbanes,true,false,"Representing Maryland’s 3rd District. Fighting big money in politics so that we can return to a government of, by and for the people.",@WheelerJoan See here: https://t.co/dW2ZFNC482,Maryland,http://www.sarbanes.house.gov/bythepeople
20545793,2009-02-10 21:04:21 +0000,2016-04-28 18:01:36 +0000,1662,10,957,755,10811,RepSchrader,Rep. Kurt Schrader,true,false,Proudly representing Oregon's 5th Congressional District,Thanks to @nature_oregon for their work preserving Cascade Head for the entire community to share for the last 50 years!,Oregon,http://schrader.house.gov/
18773159,2009-01-08 18:29:58 +0000,2016-05-01 17:37:46 +0000,2321,10,444,2548,6359,RepScottPerry,RepScottPerry,true,false,"Husband, Father of two young daughters, Small Businessman and Soldier. Congressman - 4th District (PA).",They are the backbone of our economy. Support local small businesses this week &amp; every week. #DreamSmallBiz https://t.co/WUN83WMT21,,http://perry.house.gov
1135486501,2013-01-30 23:28:14 +0000,2016-04-30 20:02:40 +0000,4640,337,462,833,6693,RepScottPeters,Rep. Scott Peters,true,false,Serving #CA52 / Armed Services & Judiciary Committees / @HouseNewDems / Innovation / Science / Environment & Climate / Military / Vets / Border / Urbanism,Dispose of expired &amp; unused Rx meds responsibly on @DEAHQ National #TakeBackDay. For drop off sites visit: https://t.co/QkJTPpO3N5.,"San Diego, Poway, Coronado",http://scottpeters.house.gov
221793778,2010-12-01 16:41:57 +0000,2016-04-29 20:20:18 +0000,4393,113,740,2688,11522,RepScottRigell,Rep. Scott Rigell,true,false,"It is a privilege to serve and represent Virginia's
 2nd Congressional District.","Thx for bringing VA's vets to DC, @HonorFlightDCA. Team Rigell was lucky to greet them at the #WWIIMemorial. https://t.co/S6Oj2ZWYRm","Virginia Beach, VA",http://Rigell.House.Gov/
234022257,2011-01-04 17:28:01 +0000,2016-05-01 14:32:52 +0000,2870,1214,850,2538,16334,RepSeanDuffy,Sean Duffy,true,false,"I am a devoted husband of one, proud father of seven and the Representative for Wisconsin's Seventh District. Also at http://t.co/9KamT0WmS0.",Hope to see you tomorrow night! https://t.co/sxjHbG9XxP,,http://duffy.house.gov
1072467470,2013-01-09 01:00:33 +0000,2016-05-02 00:18:06 +0000,1806,56,366,465,5135,RepSeanMaloney,Sean Patrick Maloney,true,false,Proud to represent New York's 18th Congressional District,Navigating the IRS can be difficult – give us a call if we can help you cut through the red tape – (845) 561-1259 https://t.co/diacmEXFUi,"Cold Spring, NY ",http://seanmaloney.house.gov/
126171100,2010-03-25 01:42:47 +0000,2014-12-30 20:23:42 +0000,631,4,213,447,3410,RepSheaPorter,Rep. Shea-Porter,true,false,"Proudly serving New Hampshire's First District in the U.S. House of Representatives.
https://t.co/fHOFp4xW","It truly has been an honor to serve our district. Thank you, and Happy New Year!",,http://shea-porter.house.gov
15600527,2008-07-25 17:01:16 +0000,2016-05-02 11:12:54 +0000,8373,61,1157,1067,14666,RepShimkus,John Shimkus,true,false,I represent the 15th Congressional District of Illinois and Chair the @HouseCommerce Environment & Economy Subcommittee.,"March 6:26 The Lord lift up His countenance in you, And give you peace.","Illinois, USA",http://shimkus.house.gov
